2025-10-29 17:12:30,926 - aether_2 - INFO - 📊 CSV execution log: logs/execution_log_2025-10-29.csv
2025-10-29 17:12:40,220 - httpcore.http11 - DEBUG - receive_response_body.complete
2025-10-29 17:12:40,220 - httpcore.http11 - DEBUG - response_closed.started
2025-10-29 17:12:40,220 - httpcore.http11 - DEBUG - response_closed.complete
2025-10-29 17:12:40,224 - httpcore.connection - DEBUG - close.started
2025-10-29 17:12:40,225 - httpcore.connection - DEBUG - close.complete
2025-10-29 17:12:40,253 - urllib3.connectionpool - DEBUG - Starting new HTTPS connection (1): google.serper.dev:443
2025-10-29 17:12:41,163 - urllib3.connectionpool - DEBUG - https://google.serper.dev:443 "POST /search?q=site%3Apubmed.ncbi.nlm.nih.gov+vitamin_d_deficiency+nutritional+supplements+vitamins+minerals+research&gl=us&hl=en&num=10 HTTP/1.1" 200 3673
2025-10-29 17:12:41,169 - urllib3.connectionpool - DEBUG - Starting new HTTPS connection (1): google.serper.dev:443
2025-10-29 17:12:41,855 - urllib3.connectionpool - DEBUG - https://google.serper.dev:443 "POST /search?q=site%3Aexamine.com+vitamin_d_deficiency+natural+nutrients+herbs+vitamins+research&gl=us&hl=en&num=10 HTTP/1.1" 200 3897
2025-10-29 17:12:41,861 - urllib3.connectionpool - DEBUG - Starting new HTTPS connection (1): google.serper.dev:443
2025-10-29 17:12:42,404 - urllib3.connectionpool - DEBUG - https://google.serper.dev:443 "POST /search?q=site%3Anccih.nih.gov+vitamin_d_deficiency+dietary+supplements+nutrients+studies&gl=us&hl=en&num=10 HTTP/1.1" 200 3668
2025-10-29 17:12:42,407 - urllib3.connectionpool - DEBUG - Starting new HTTPS connection (1): google.serper.dev:443
2025-10-29 17:12:43,124 - urllib3.connectionpool - DEBUG - https://google.serper.dev:443 "POST /search?q=site%3Apubmed.ncbi.nlm.nih.gov+seasonal_allergies+nutritional+supplements+vitamins+minerals+research&gl=us&hl=en&num=10 HTTP/1.1" 200 647
2025-10-29 17:12:43,127 - urllib3.connectionpool - DEBUG - Starting new HTTPS connection (1): google.serper.dev:443
2025-10-29 17:12:44,005 - urllib3.connectionpool - DEBUG - https://google.serper.dev:443 "POST /search?q=site%3Aexamine.com+seasonal_allergies+natural+nutrients+herbs+vitamins+research&gl=us&hl=en&num=10 HTTP/1.1" 200 723
2025-10-29 17:12:44,010 - urllib3.connectionpool - DEBUG - Starting new HTTPS connection (1): google.serper.dev:443
2025-10-29 17:12:44,561 - urllib3.connectionpool - DEBUG - https://google.serper.dev:443 "POST /search?q=site%3Anccih.nih.gov+seasonal_allergies+dietary+supplements+nutrients+studies&gl=us&hl=en&num=10 HTTP/1.1" 200 3264
2025-10-29 17:12:44,588 - httpcore.connection - DEBUG - connect_tcp.started host='us-central1-aiplatform.googleapis.com' port=443 local_address=None timeout=600.0 socket_options=None
2025-10-29 17:12:44,597 - httpcore.connection - DEBUG - connect_tcp.complete return_value=<httpcore._backends.sync.SyncStream object at 0x11cf5f950>
2025-10-29 17:12:44,597 - httpcore.connection - DEBUG - start_tls.started ssl_context=<ssl.SSLContext object at 0x11cf9b410> server_hostname='us-central1-aiplatform.googleapis.com' timeout=600.0
2025-10-29 17:12:44,614 - httpcore.connection - DEBUG - start_tls.complete return_value=<httpcore._backends.sync.SyncStream object at 0x11d009250>
2025-10-29 17:12:44,614 - httpcore.http11 - DEBUG - send_request_headers.started request=<Request [b'POST']>
2025-10-29 17:12:44,615 - httpcore.http11 - DEBUG - send_request_headers.complete
2025-10-29 17:12:44,615 - httpcore.http11 - DEBUG - send_request_body.started request=<Request [b'POST']>
2025-10-29 17:12:44,615 - httpcore.http11 - DEBUG - send_request_body.complete
2025-10-29 17:12:44,615 - httpcore.http11 - DEBUG - receive_response_headers.started request=<Request [b'POST']>
2025-10-29 17:13:07,338 - httpcore.http11 - DEBUG - receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Content-Type', b'application/json; charset=UTF-8'), (b'Vary', b'Origin'), (b'Vary', b'X-Origin'), (b'Vary', b'Referer'), (b'Content-Encoding', b'gzip'), (b'Date', b'Thu, 30 Oct 2025 00:13:07 GMT'), (b'Server', b'scaffolding on HTTPServer2'), (b'X-XSS-Protection', b'0'), (b'X-Frame-Options', b'SAMEORIGIN'), (b'X-Content-Type-Options', b'nosniff'), (b'Alt-Svc', b'h3=":443"; ma=2592000,h3-29=":443"; ma=2592000'), (b'Transfer-Encoding', b'chunked')])
2025-10-29 17:13:07,340 - httpx - INFO - HTTP Request: POST https://us-central1-aiplatform.googleapis.com/v1/projects/singular-object-456719-i6/locations/us-central1/publishers/google/models/gemini-2.5-flash:generateContent "HTTP/1.1 200 OK"
2025-10-29 17:13:07,340 - httpcore.http11 - DEBUG - receive_response_body.started request=<Request [b'POST']>
2025-10-29 17:13:07,341 - httpcore.http11 - DEBUG - receive_response_body.complete
2025-10-29 17:13:07,341 - httpcore.http11 - DEBUG - response_closed.started
2025-10-29 17:13:07,341 - httpcore.http11 - DEBUG - response_closed.complete
2025-10-29 17:13:07,343 - httpcore.connection - DEBUG - close.started
2025-10-29 17:13:07,344 - httpcore.connection - DEBUG - close.complete
2025-10-29 17:13:07,453 - httpcore.connection - DEBUG - connect_tcp.started host='us-central1-aiplatform.googleapis.com' port=443 local_address=None timeout=600.0 socket_options=None
2025-10-29 17:13:07,461 - httpcore.connection - DEBUG - connect_tcp.complete return_value=<httpcore._backends.sync.SyncStream object at 0x11d110050>
2025-10-29 17:13:07,461 - httpcore.connection - DEBUG - start_tls.started ssl_context=<ssl.SSLContext object at 0x11cf9bd10> server_hostname='us-central1-aiplatform.googleapis.com' timeout=600.0
2025-10-29 17:13:07,481 - httpcore.connection - DEBUG - start_tls.complete return_value=<httpcore._backends.sync.SyncStream object at 0x11d110160>
2025-10-29 17:13:07,481 - httpcore.http11 - DEBUG - send_request_headers.started request=<Request [b'POST']>
2025-10-29 17:13:07,481 - httpcore.http11 - DEBUG - send_request_headers.complete
2025-10-29 17:13:07,481 - httpcore.http11 - DEBUG - send_request_body.started request=<Request [b'POST']>
2025-10-29 17:13:07,481 - httpcore.http11 - DEBUG - send_request_body.complete
2025-10-29 17:13:07,481 - httpcore.http11 - DEBUG - receive_response_headers.started request=<Request [b'POST']>
2025-10-29 17:13:08,050 - httpcore.http11 - DEBUG - receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Content-Type', b'application/json; charset=UTF-8'), (b'Vary', b'Origin'), (b'Vary', b'X-Origin'), (b'Vary', b'Referer'), (b'Content-Encoding', b'gzip'), (b'Date', b'Thu, 30 Oct 2025 00:13:08 GMT'), (b'Server', b'scaffolding on HTTPServer2'), (b'X-XSS-Protection', b'0'), (b'X-Frame-Options', b'SAMEORIGIN'), (b'X-Content-Type-Options', b'nosniff'), (b'Alt-Svc', b'h3=":443"; ma=2592000,h3-29=":443"; ma=2592000'), (b'Transfer-Encoding', b'chunked')])
2025-10-29 17:13:08,051 - httpx - INFO - HTTP Request: POST https://us-central1-aiplatform.googleapis.com/v1/projects/singular-object-456719-i6/locations/us-central1/publishers/google/models/gemini-2.5-flash:generateContent "HTTP/1.1 200 OK"
2025-10-29 17:13:08,051 - httpcore.http11 - DEBUG - receive_response_body.started request=<Request [b'POST']>
2025-10-29 17:13:08,052 - httpcore.http11 - DEBUG - receive_response_body.complete
2025-10-29 17:13:08,052 - httpcore.http11 - DEBUG - response_closed.started
2025-10-29 17:13:08,052 - httpcore.http11 - DEBUG - response_closed.complete
2025-10-29 17:13:08,053 - httpcore.connection - DEBUG - close.started
2025-10-29 17:13:08,053 - httpcore.connection - DEBUG - close.complete
2025-10-29 17:13:08,059 - root - ERROR - LiteLLM call failed: list index out of range
2025-10-29 17:13:08,085 - httpcore.connection - DEBUG - connect_tcp.started host='us-central1-aiplatform.googleapis.com' port=443 local_address=None timeout=600.0 socket_options=None
2025-10-29 17:13:08,094 - httpcore.connection - DEBUG - connect_tcp.complete return_value=<httpcore._backends.sync.SyncStream object at 0x11cf92950>
2025-10-29 17:13:08,094 - httpcore.connection - DEBUG - start_tls.started ssl_context=<ssl.SSLContext object at 0x11cf9be30> server_hostname='us-central1-aiplatform.googleapis.com' timeout=600.0
2025-10-29 17:13:08,110 - httpcore.connection - DEBUG - start_tls.complete return_value=<httpcore._backends.sync.SyncStream object at 0x11cf93550>
2025-10-29 17:13:08,110 - httpcore.http11 - DEBUG - send_request_headers.started request=<Request [b'POST']>
2025-10-29 17:13:08,110 - httpcore.http11 - DEBUG - send_request_headers.complete
2025-10-29 17:13:08,110 - httpcore.http11 - DEBUG - send_request_body.started request=<Request [b'POST']>
2025-10-29 17:13:08,111 - httpcore.http11 - DEBUG - send_request_body.complete
2025-10-29 17:13:08,111 - httpcore.http11 - DEBUG - receive_response_headers.started request=<Request [b'POST']>
2025-10-29 17:13:09,023 - urllib3.connectionpool - DEBUG - https://telemetry.crewai.com:4319 "POST /v1/traces HTTP/1.1" 200 2
2025-10-29 17:13:15,958 - httpcore.http11 - DEBUG - receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Content-Type', b'application/json; charset=UTF-8'), (b'Vary', b'Origin'), (b'Vary', b'X-Origin'), (b'Vary', b'Referer'), (b'Content-Encoding', b'gzip'), (b'Date', b'Thu, 30 Oct 2025 00:13:15 GMT'), (b'Server', b'scaffolding on HTTPServer2'), (b'X-XSS-Protection', b'0'), (b'X-Frame-Options', b'SAMEORIGIN'), (b'X-Content-Type-Options', b'nosniff'), (b'Alt-Svc', b'h3=":443"; ma=2592000,h3-29=":443"; ma=2592000'), (b'Transfer-Encoding', b'chunked')])
2025-10-29 17:13:15,959 - httpx - INFO - HTTP Request: POST https://us-central1-aiplatform.googleapis.com/v1/projects/singular-object-456719-i6/locations/us-central1/publishers/google/models/gemini-2.5-flash:generateContent "HTTP/1.1 200 OK"
2025-10-29 17:13:15,959 - httpcore.http11 - DEBUG - receive_response_body.started request=<Request [b'POST']>
2025-10-29 17:13:15,960 - httpcore.http11 - DEBUG - receive_response_body.complete
2025-10-29 17:13:15,960 - httpcore.http11 - DEBUG - response_closed.started
2025-10-29 17:13:15,960 - httpcore.http11 - DEBUG - response_closed.complete
2025-10-29 17:13:15,961 - httpcore.connection - DEBUG - close.started
2025-10-29 17:13:15,961 - httpcore.connection - DEBUG - close.complete
2025-10-29 17:13:15,999 - httpcore.connection - DEBUG - connect_tcp.started host='us-central1-aiplatform.googleapis.com' port=443 local_address=None timeout=600.0 socket_options=None
2025-10-29 17:13:16,007 - httpcore.connection - DEBUG - connect_tcp.complete return_value=<httpcore._backends.sync.SyncStream object at 0x11d00dc70>
2025-10-29 17:13:16,008 - httpcore.connection - DEBUG - start_tls.started ssl_context=<ssl.SSLContext object at 0x11cf9bb60> server_hostname='us-central1-aiplatform.googleapis.com' timeout=600.0
2025-10-29 17:13:16,024 - httpcore.connection - DEBUG - start_tls.complete return_value=<httpcore._backends.sync.SyncStream object at 0x11d00dd60>
2025-10-29 17:13:16,024 - httpcore.http11 - DEBUG - send_request_headers.started request=<Request [b'POST']>
2025-10-29 17:13:16,024 - httpcore.http11 - DEBUG - send_request_headers.complete
2025-10-29 17:13:16,024 - httpcore.http11 - DEBUG - send_request_body.started request=<Request [b'POST']>
2025-10-29 17:13:16,024 - httpcore.http11 - DEBUG - send_request_body.complete
2025-10-29 17:13:16,024 - httpcore.http11 - DEBUG - receive_response_headers.started request=<Request [b'POST']>
2025-10-29 17:13:16,399 - httpcore.http11 - DEBUG - receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Content-Type', b'application/json; charset=UTF-8'), (b'Vary', b'Origin'), (b'Vary', b'X-Origin'), (b'Vary', b'Referer'), (b'Content-Encoding', b'gzip'), (b'Date', b'Thu, 30 Oct 2025 00:13:16 GMT'), (b'Server', b'scaffolding on HTTPServer2'), (b'X-XSS-Protection', b'0'), (b'X-Frame-Options', b'SAMEORIGIN'), (b'X-Content-Type-Options', b'nosniff'), (b'Alt-Svc', b'h3=":443"; ma=2592000,h3-29=":443"; ma=2592000'), (b'Transfer-Encoding', b'chunked')])
2025-10-29 17:13:16,400 - httpx - INFO - HTTP Request: POST https://us-central1-aiplatform.googleapis.com/v1/projects/singular-object-456719-i6/locations/us-central1/publishers/google/models/gemini-2.5-flash:generateContent "HTTP/1.1 200 OK"
2025-10-29 17:13:16,400 - httpcore.http11 - DEBUG - receive_response_body.started request=<Request [b'POST']>
2025-10-29 17:13:16,400 - httpcore.http11 - DEBUG - receive_response_body.complete
2025-10-29 17:13:16,400 - httpcore.http11 - DEBUG - response_closed.started
2025-10-29 17:13:16,400 - httpcore.http11 - DEBUG - response_closed.complete
2025-10-29 17:13:16,401 - httpcore.connection - DEBUG - close.started
2025-10-29 17:13:16,401 - httpcore.connection - DEBUG - close.complete
2025-10-29 17:13:16,407 - root - ERROR - LiteLLM call failed: list index out of range
2025-10-29 17:13:16,428 - httpcore.connection - DEBUG - connect_tcp.started host='us-central1-aiplatform.googleapis.com' port=443 local_address=None timeout=600.0 socket_options=None
2025-10-29 17:13:16,436 - httpcore.connection - DEBUG - connect_tcp.complete return_value=<httpcore._backends.sync.SyncStream object at 0x11d0deb30>
2025-10-29 17:13:16,437 - httpcore.connection - DEBUG - start_tls.started ssl_context=<ssl.SSLContext object at 0x11cf98d40> server_hostname='us-central1-aiplatform.googleapis.com' timeout=600.0
2025-10-29 17:13:16,455 - httpcore.connection - DEBUG - start_tls.complete return_value=<httpcore._backends.sync.SyncStream object at 0x11d0dd8d0>
2025-10-29 17:13:16,455 - httpcore.http11 - DEBUG - send_request_headers.started request=<Request [b'POST']>
2025-10-29 17:13:16,456 - httpcore.http11 - DEBUG - send_request_headers.complete
2025-10-29 17:13:16,456 - httpcore.http11 - DEBUG - send_request_body.started request=<Request [b'POST']>
2025-10-29 17:13:16,456 - httpcore.http11 - DEBUG - send_request_body.complete
2025-10-29 17:13:16,456 - httpcore.http11 - DEBUG - receive_response_headers.started request=<Request [b'POST']>
2025-10-29 17:13:19,052 - urllib3.connectionpool - DEBUG - https://telemetry.crewai.com:4319 "POST /v1/traces HTTP/1.1" 200 2
2025-10-29 17:13:23,425 - httpcore.http11 - DEBUG - receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Content-Type', b'application/json; charset=UTF-8'), (b'Vary', b'Origin'), (b'Vary', b'X-Origin'), (b'Vary', b'Referer'), (b'Content-Encoding', b'gzip'), (b'Date', b'Thu, 30 Oct 2025 00:13:23 GMT'), (b'Server', b'scaffolding on HTTPServer2'), (b'X-XSS-Protection', b'0'), (b'X-Frame-Options', b'SAMEORIGIN'), (b'X-Content-Type-Options', b'nosniff'), (b'Alt-Svc', b'h3=":443"; ma=2592000,h3-29=":443"; ma=2592000'), (b'Transfer-Encoding', b'chunked')])
2025-10-29 17:13:23,426 - httpx - INFO - HTTP Request: POST https://us-central1-aiplatform.googleapis.com/v1/projects/singular-object-456719-i6/locations/us-central1/publishers/google/models/gemini-2.5-flash:generateContent "HTTP/1.1 200 OK"
2025-10-29 17:13:23,426 - httpcore.http11 - DEBUG - receive_response_body.started request=<Request [b'POST']>
2025-10-29 17:13:23,427 - httpcore.http11 - DEBUG - receive_response_body.complete
2025-10-29 17:13:23,427 - httpcore.http11 - DEBUG - response_closed.started
2025-10-29 17:13:23,427 - httpcore.http11 - DEBUG - response_closed.complete
2025-10-29 17:13:23,428 - httpcore.connection - DEBUG - close.started
2025-10-29 17:13:23,428 - httpcore.connection - DEBUG - close.complete
2025-10-29 17:13:23,463 - httpcore.connection - DEBUG - connect_tcp.started host='us-central1-aiplatform.googleapis.com' port=443 local_address=None timeout=600.0 socket_options=None
2025-10-29 17:13:23,472 - httpcore.connection - DEBUG - connect_tcp.complete return_value=<httpcore._backends.sync.SyncStream object at 0x11d067a00>
2025-10-29 17:13:23,472 - httpcore.connection - DEBUG - start_tls.started ssl_context=<ssl.SSLContext object at 0x11cf98cb0> server_hostname='us-central1-aiplatform.googleapis.com' timeout=600.0
2025-10-29 17:13:23,489 - httpcore.connection - DEBUG - start_tls.complete return_value=<httpcore._backends.sync.SyncStream object at 0x11ced7590>
2025-10-29 17:13:23,489 - httpcore.http11 - DEBUG - send_request_headers.started request=<Request [b'POST']>
2025-10-29 17:13:23,489 - httpcore.http11 - DEBUG - send_request_headers.complete
2025-10-29 17:13:23,489 - httpcore.http11 - DEBUG - send_request_body.started request=<Request [b'POST']>
2025-10-29 17:13:23,490 - httpcore.http11 - DEBUG - send_request_body.complete
2025-10-29 17:13:23,490 - httpcore.http11 - DEBUG - receive_response_headers.started request=<Request [b'POST']>
2025-10-29 17:13:24,069 - urllib3.connectionpool - DEBUG - https://telemetry.crewai.com:4319 "POST /v1/traces HTTP/1.1" 200 2
2025-10-29 17:13:51,091 - httpcore.http11 - DEBUG - receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Content-Type', b'application/json; charset=UTF-8'), (b'Vary', b'Origin'), (b'Vary', b'X-Origin'), (b'Vary', b'Referer'), (b'Content-Encoding', b'gzip'), (b'Date', b'Thu, 30 Oct 2025 00:13:51 GMT'), (b'Server', b'scaffolding on HTTPServer2'), (b'X-XSS-Protection', b'0'), (b'X-Frame-Options', b'SAMEORIGIN'), (b'X-Content-Type-Options', b'nosniff'), (b'Alt-Svc', b'h3=":443"; ma=2592000,h3-29=":443"; ma=2592000'), (b'Transfer-Encoding', b'chunked')])
2025-10-29 17:13:51,094 - httpx - INFO - HTTP Request: POST https://us-central1-aiplatform.googleapis.com/v1/projects/singular-object-456719-i6/locations/us-central1/publishers/google/models/gemini-2.5-flash:generateContent "HTTP/1.1 200 OK"
2025-10-29 17:13:51,095 - httpcore.http11 - DEBUG - receive_response_body.started request=<Request [b'POST']>
2025-10-29 17:13:51,095 - httpcore.http11 - DEBUG - receive_response_body.complete
2025-10-29 17:13:51,096 - httpcore.http11 - DEBUG - response_closed.started
2025-10-29 17:13:51,096 - httpcore.http11 - DEBUG - response_closed.complete
2025-10-29 17:13:51,098 - httpcore.connection - DEBUG - close.started
2025-10-29 17:13:51,098 - httpcore.connection - DEBUG - close.complete
2025-10-29 17:13:51,184 - httpcore.connection - DEBUG - connect_tcp.started host='us-central1-aiplatform.googleapis.com' port=443 local_address=None timeout=600.0 socket_options=None
2025-10-29 17:13:51,192 - httpcore.connection - DEBUG - connect_tcp.complete return_value=<httpcore._backends.sync.SyncStream object at 0x11ced74d0>
2025-10-29 17:13:51,192 - httpcore.connection - DEBUG - start_tls.started ssl_context=<ssl.SSLContext object at 0x11cf98a70> server_hostname='us-central1-aiplatform.googleapis.com' timeout=600.0
2025-10-29 17:13:51,211 - httpcore.connection - DEBUG - start_tls.complete return_value=<httpcore._backends.sync.SyncStream object at 0x11cf12620>
2025-10-29 17:13:51,211 - httpcore.http11 - DEBUG - send_request_headers.started request=<Request [b'POST']>
2025-10-29 17:13:51,212 - httpcore.http11 - DEBUG - send_request_headers.complete
2025-10-29 17:13:51,212 - httpcore.http11 - DEBUG - send_request_body.started request=<Request [b'POST']>
2025-10-29 17:13:51,212 - httpcore.http11 - DEBUG - send_request_body.complete
2025-10-29 17:13:51,212 - httpcore.http11 - DEBUG - receive_response_headers.started request=<Request [b'POST']>
2025-10-29 17:13:54,106 - urllib3.connectionpool - DEBUG - https://telemetry.crewai.com:4319 "POST /v1/traces HTTP/1.1" 200 2
2025-10-29 17:13:58,351 - httpcore.http11 - DEBUG - receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Content-Type', b'application/json; charset=UTF-8'), (b'Vary', b'Origin'), (b'Vary', b'X-Origin'), (b'Vary', b'Referer'), (b'Content-Encoding', b'gzip'), (b'Date', b'Thu, 30 Oct 2025 00:13:58 GMT'), (b'Server', b'scaffolding on HTTPServer2'), (b'X-XSS-Protection', b'0'), (b'X-Frame-Options', b'SAMEORIGIN'), (b'X-Content-Type-Options', b'nosniff'), (b'Alt-Svc', b'h3=":443"; ma=2592000,h3-29=":443"; ma=2592000'), (b'Transfer-Encoding', b'chunked')])
2025-10-29 17:13:58,352 - httpx - INFO - HTTP Request: POST https://us-central1-aiplatform.googleapis.com/v1/projects/singular-object-456719-i6/locations/us-central1/publishers/google/models/gemini-2.5-flash:generateContent "HTTP/1.1 200 OK"
2025-10-29 17:13:58,353 - httpcore.http11 - DEBUG - receive_response_body.started request=<Request [b'POST']>
2025-10-29 17:13:58,353 - httpcore.http11 - DEBUG - receive_response_body.complete
2025-10-29 17:13:58,353 - httpcore.http11 - DEBUG - response_closed.started
2025-10-29 17:13:58,353 - httpcore.http11 - DEBUG - response_closed.complete
2025-10-29 17:13:58,354 - httpcore.connection - DEBUG - close.started
2025-10-29 17:13:58,354 - httpcore.connection - DEBUG - close.complete
2025-10-29 17:13:58,389 - chromadb.telemetry.product.posthog - INFO - Anonymized telemetry enabled. See                     https://docs.trychroma.com/telemetry for more information.
2025-10-29 17:13:58,583 - chromadb.config - DEBUG - Starting component System
2025-10-29 17:13:58,583 - chromadb.config - DEBUG - Starting component Posthog
2025-10-29 17:13:58,583 - chromadb.config - DEBUG - Starting component OpenTelemetryClient
2025-10-29 17:13:58,583 - chromadb.config - DEBUG - Starting component SqliteDB
2025-10-29 17:13:58,587 - chromadb.config - DEBUG - Starting component SimpleQuotaEnforcer
2025-10-29 17:13:58,587 - chromadb.config - DEBUG - Starting component SimpleRateLimitEnforcer
2025-10-29 17:13:58,587 - chromadb.config - DEBUG - Starting component LocalSegmentManager
2025-10-29 17:13:58,587 - chromadb.config - DEBUG - Starting component LocalExecutor
2025-10-29 17:13:58,587 - chromadb.config - DEBUG - Starting component SegmentAPI
2025-10-29 17:13:58,609 - chromadb.config - DEBUG - Starting component PersistentLocalHnswSegment
2025-10-29 17:13:58,659 - chromadb.utils.embedding_functions.onnx_mini_lm_l6_v2 - DEBUG - WARNING: No ONNX providers provided, defaulting to available providers: ['CoreMLExecutionProvider', 'AzureExecutionProvider', 'CPUExecutionProvider']
2025-10-29 17:13:59,573 - urllib3.connectionpool - DEBUG - Starting new HTTPS connection (1): us.i.posthog.com:443
2025-10-29 17:13:59,878 - urllib3.connectionpool - DEBUG - https://us.i.posthog.com:443 "POST /batch/ HTTP/1.1" 200 15
2025-10-29 17:13:59,888 - chromadb.segment.impl.vector.local_persistent_hnsw - WARNING - Number of requested results 50 is greater than number of elements in index 34, updating n_results = 34
2025-10-29 17:14:00,009 - httpcore.connection - DEBUG - connect_tcp.started host='us-central1-aiplatform.googleapis.com' port=443 local_address=None timeout=600.0 socket_options=None
2025-10-29 17:14:00,016 - httpcore.connection - DEBUG - connect_tcp.complete return_value=<httpcore._backends.sync.SyncStream object at 0x11d4bdd30>
2025-10-29 17:14:00,016 - httpcore.connection - DEBUG - start_tls.started ssl_context=<ssl.SSLContext object at 0x11d4f9400> server_hostname='us-central1-aiplatform.googleapis.com' timeout=600.0
2025-10-29 17:14:00,033 - httpcore.connection - DEBUG - start_tls.complete return_value=<httpcore._backends.sync.SyncStream object at 0x11d50acb0>
2025-10-29 17:14:00,033 - httpcore.http11 - DEBUG - send_request_headers.started request=<Request [b'POST']>
2025-10-29 17:14:00,034 - httpcore.http11 - DEBUG - send_request_headers.complete
2025-10-29 17:14:00,034 - httpcore.http11 - DEBUG - send_request_body.started request=<Request [b'POST']>
2025-10-29 17:14:00,034 - httpcore.http11 - DEBUG - send_request_body.complete
2025-10-29 17:14:00,034 - httpcore.http11 - DEBUG - receive_response_headers.started request=<Request [b'POST']>
2025-10-29 17:14:00,498 - urllib3.connectionpool - DEBUG - https://us.i.posthog.com:443 "POST /batch/ HTTP/1.1" 200 15
2025-10-29 17:14:04,586 - urllib3.connectionpool - DEBUG - https://telemetry.crewai.com:4319 "POST /v1/traces HTTP/1.1" 200 2
